,Id,Gracz1,Talia1,Gracz2,Talia2,Wynik
238753,338754.0,B1,deck716913,A2,deck126998,0
238765,338766.0,B1,deck664916,A2,deck197966,0
238777,338778.0,B1,deck762510,A2,deck847742,0
239094,339095.0,B2,deck822100,A1,deck707709,1
239195,339196.0,B2,deck799024,A1,deck743088,0
239332,339333.0,B2,deck847742,A1,deck702239,1
239350,339351.0,B2,deck707709,A1,deck799024,0
239356,339357.0,B2,deck953788,A1,deck151327,0
239541,339542.0,B2,deck783787,A1,deck736134,1
239549,339550.0,B2,deck902884,A1,deck952629,0
239582,339583.0,B2,deck707709,A1,deck565877,0
239751,339752.0,B2,deck197966,A1,deck455144,0
239769,339770.0,B2,deck986212,A1,deck780948,0
239790,339791.0,B2,deck374740,A1,deck716913,1
239822,339823.0,B2,deck986212,A1,deck302164,0
239894,339895.0,B2,deck783787,A1,deck374740,1
239985,339986.0,B2,deck525010,A1,deck366025,1
240017,340018.0,B2,deck605555,A1,deck332728,1
240039,340040.0,B2,deck783787,A1,deck525010,1
240040,340041.0,B2,deck197966,A1,deck979479,0
240053,340054.0,B2,deck290069,A1,deck929572,0
240125,340126.0,B2,deck525929,A1,deck458651,0
240163,340164.0,B2,deck757429,A1,deck126998,1
240192,340193.0,B2,deck434733,A1,deck664916,0
240326,340327.0,B2,deck455144,A1,deck986212,0
240362,340363.0,B2,deck809243,A1,deck986078,0
240407,340408.0,B2,deck151327,A1,deck648089,0
240424,340425.0,B2,deck986212,A1,deck707709,0
240480,340481.0,B2,deck679959,A1,deck224532,0
240513,340514.0,B2,deck483519,A1,deck989685,1
240534,340535.0,B2,deck308276,A1,deck986212,0
240588,340589.0,B2,deck525010,A1,deck822100,0
240619,340620.0,B2,deck929572,A1,deck757429,0
240642,340643.0,B2,deck418344,A1,deck986212,1
240669,340670.0,B2,deck224532,A1,deck371776,0
240683,340684.0,B2,deck651132,A1,deck380059,0
240759,340760.0,B2,deck707709,A1,deck380067,0
240836,340837.0,B2,deck953788,A1,deck986078,0
240897,340898.0,B2,deck783787,A1,deck599712,0
240946,340947.0,B2,deck197966,A1,deck736134,1
240958,340959.0,B2,deck952629,A1,deck979479,0
240970,340971.0,B2,deck912030,A1,deck780948,0
240980,340981.0,B2,deck391141,A1,deck374740,0
241006,341007.0,B2,deck681935,A1,deck956742,1
241031,341032.0,B2,deck308276,A1,deck434733,1
241038,341039.0,B2,deck391141,A1,deck780948,0
241088,341089.0,B2,deck953788,A1,deck757429,0
241208,341209.0,B2,deck986212,A1,deck434733,0
241270,341271.0,B2,deck155445,A1,deck483519,1
241285,341286.0,B2,deck458651,A1,deck929572,1
241307,341308.0,B2,deck290069,A1,deck565877,0
241356,341357.0,B2,deck434733,A1,deck197966,0
241415,341416.0,B2,deck126998,A1,deck434733,1
241421,341422.0,B2,deck822100,A1,deck739870,1
241443,341444.0,B2,deck374740,A1,deck664916,0
241471,341472.0,B2,deck762510,A1,deck783787,0
241495,341496.0,B2,deck953788,A1,deck667883,0
241504,341505.0,B2,deck411629,A1,deck391141,0
241565,341566.0,B2,deck411629,A1,deck912030,0
241586,341587.0,B2,deck371776,A1,deck337123,0
241621,341622.0,B2,deck458651,A1,deck380059,0
241651,341652.0,B2,deck929572,A1,deck605555,0
241695,341696.0,B2,deck743088,A1,deck956742,0
241708,341709.0,B2,deck126998,A1,deck902884,0
241724,341725.0,B2,deck707709,A1,deck434733,1
241753,341754.0,B2,deck380067,A1,deck952629,1
241761,341762.0,B2,deck411629,A1,deck550173,1
241793,341794.0,B2,deck799024,A1,deck290069,0
241806,341807.0,B2,deck799024,A1,deck651132,1
241846,341847.0,B2,deck664916,A1,deck615660,0
241856,341857.0,B2,deck739870,A1,deck924291,0
241876,341877.0,B2,deck525010,A1,deck126998,0
241905,341906.0,B2,deck599712,A1,deck361428,0
241942,341943.0,B2,deck599712,A1,deck814743,0
241973,341974.0,B2,deck483519,A1,deck979479,1
241987,341988.0,B2,deck308276,A1,deck739870,1
242005,342006.0,B2,deck847742,A1,deck361428,0
242007,342008.0,B2,deck783787,A1,deck979479,0
242053,342054.0,B2,deck979479,A1,deck739870,1
242167,342168.0,B2,deck814743,A1,deck648089,0
242223,342224.0,B2,deck155445,A1,deck667883,0
242251,342252.0,B2,deck380067,A1,deck702239,1
242312,342313.0,B2,deck197966,A1,deck664916,1
242321,342322.0,B2,deck290069,A1,deck337123,1
242341,342342.0,B2,deck783787,A1,deck757429,0
242354,342355.0,B2,deck679959,A1,deck455144,0
242373,342374.0,B2,deck550173,A1,deck716913,0
242391,342392.0,B2,deck434733,A1,deck986212,0
242411,342412.0,B2,deck483519,A1,deck631867,0
242508,342509.0,B2,deck605555,A1,deck679959,0
242570,342571.0,B2,deck989685,A1,deck929572,0
242588,342589.0,B2,deck391141,A1,deck565877,0
242600,342601.0,B2,deck197966,A1,deck964828,1
242610,342611.0,B2,deck681935,A1,deck458651,1
242688,342689.0,B2,deck834253,A1,deck599712,1
242723,342724.0,B2,deck458651,A1,deck599712,0
242782,342783.0,B2,deck702239,A1,deck605555,1
242820,342821.0,B2,deck302164,A1,deck458651,0
242839,342840.0,B2,deck631867,A1,deck631867,0
242847,342848.0,B2,deck986078,A1,deck679959,1
242867,342868.0,B2,deck197966,A1,deck332728,1
242870,342871.0,B2,deck648089,A1,deck799024,0
242931,342932.0,B2,deck578264,A1,deck126998,0
242939,342940.0,B2,deck847742,A1,deck197966,0
243099,343100.0,B2,deck736134,A1,deck736134,1
243193,343194.0,B2,deck664916,A1,deck648089,0
243225,343226.0,B2,deck924291,A1,deck151327,1
243242,343243.0,B2,deck964828,A1,deck155445,0
243253,343254.0,B2,deck986078,A1,deck308276,0
243441,343442.0,B2,deck411629,A1,deck799024,0
243471,343472.0,B2,deck681935,A1,deck308276,1
243493,343494.0,B2,deck979479,A1,deck979479,0
243497,343498.0,B2,deck989685,A1,deck525010,0
243533,343534.0,B2,deck155445,A1,deck757429,0
243584,343585.0,B2,deck739870,A1,deck434733,0
243598,343599.0,B2,deck989685,A1,deck224532,1
243614,343615.0,B2,deck308276,A1,deck302164,0
243651,343652.0,B2,deck411629,A1,deck707709,1
243679,343680.0,B2,deck956742,A1,deck989685,0
243704,343705.0,B2,deck716913,A1,deck648089,0
243709,343710.0,B2,deck757429,A1,deck956742,0
243740,343741.0,B2,deck308276,A1,deck986078,0
243750,343751.0,B2,deck391141,A1,deck964828,0
243879,343880.0,B2,deck290069,A1,deck743088,0
243955,343956.0,B2,deck599712,A1,deck605555,0
243997,343998.0,B2,deck565877,A1,deck380067,0
244006,344007.0,B2,deck956742,A1,deck762510,0
244022,344023.0,B2,deck371776,A1,deck783787,0
244024,344025.0,B2,deck380059,A1,deck605555,1
244048,344049.0,B2,deck814743,A1,deck736134,0
244112,344113.0,B2,deck374740,A1,deck799024,0
244118,344119.0,B2,deck525010,A1,deck902884,0
244154,344155.0,B2,deck739870,A1,deck822100,0
244193,344194.0,B2,deck155445,A1,deck912030,1
244251,344252.0,B2,deck578264,A1,deck979479,0
244275,344276.0,B2,deck380067,A1,deck702239,0
244288,344289.0,B2,deck550173,A1,deck986212,0
244301,344302.0,B2,deck762510,A1,deck979479,0
244327,344328.0,B2,deck224532,A1,deck458651,0
244341,344342.0,B2,deck924291,A1,deck986078,1
244387,344388.0,B2,deck308276,A1,deck550173,0
244396,344397.0,B2,deck615660,A1,deck308276,0
244406,344407.0,B2,deck380067,A1,deck702239,0
244419,344420.0,B2,deck648089,A1,deck418344,0
244444,344445.0,B2,deck651132,A1,deck615660,0
244475,344476.0,B2,deck847742,A1,deck929572,0
244579,344580.0,B2,deck929572,A1,deck929572,1
244580,344581.0,B2,deck667883,A1,deck302164,0
244619,344620.0,B2,deck809243,A1,deck308276,1
244626,344627.0,B2,deck295052,A1,deck651132,1
244638,344639.0,B2,deck822100,A1,deck371776,1
244641,344642.0,B2,deck155445,A1,deck302164,0
244646,344647.0,B2,deck295052,A1,deck224532,0
244650,344651.0,B2,deck631867,A1,deck707709,0
244694,344695.0,B2,deck679959,A1,deck924291,0
244781,344782.0,B2,deck380067,A1,deck651132,1
244824,344825.0,B2,deck743088,A1,deck155445,0
244832,344833.0,B2,deck986078,A1,deck799024,0
244866,344867.0,B2,deck455144,A1,deck455144,0
244884,344885.0,B2,deck739870,A1,deck380059,0
244886,344887.0,B2,deck799024,A1,deck458651,0
244903,344904.0,B2,deck366025,A1,deck374740,1
244950,344951.0,B2,deck736134,A1,deck651132,0
244969,344970.0,B2,deck631867,A1,deck525929,1
244988,344989.0,B2,deck295052,A1,deck455144,0
245037,345038.0,B2,deck615660,A1,deck525010,0
245040,345041.0,B2,deck952629,A1,deck418344,0
245134,345135.0,B2,deck455144,A1,deck814743,0
245232,345233.0,B2,deck631867,A1,deck371776,1
245259,345260.0,B2,deck361428,A1,deck578264,1
245271,345272.0,B2,deck525929,A1,deck780948,1
245363,345364.0,B2,deck716913,A1,deck525929,0
245393,345394.0,B2,deck605555,A1,deck929572,0
245416,345417.0,B2,deck912030,A1,deck565877,0
245417,345418.0,B2,deck550173,A1,deck739870,0
245427,345428.0,B2,deck986212,A1,deck986212,0
245460,345461.0,B2,deck578264,A1,deck224532,1
245471,345472.0,B2,deck290069,A1,deck550173,0
245490,345491.0,B2,deck739870,A1,deck455144,0
245511,345512.0,B2,deck126998,A1,deck337123,1
245560,345561.0,B2,deck929572,A1,deck780948,1
245652,345653.0,B2,deck455144,A1,deck302164,1
245713,345714.0,B2,deck809243,A1,deck295052,0
245721,345722.0,B2,deck664916,A1,deck953788,1
245751,345752.0,B2,deck361428,A1,deck155445,1
245752,345753.0,B2,deck550173,A1,deck224532,0
245798,345799.0,B2,deck648089,A1,deck986212,1
245814,345815.0,B2,deck952629,A1,deck739870,0
245816,345817.0,B2,deck631867,A1,deck956742,1
245818,345819.0,B2,deck953788,A1,deck664916,0
245875,345876.0,B2,deck458651,A1,deck716913,0
245896,345897.0,B2,deck290069,A1,deck565877,0
245938,345939.0,B2,deck739870,A1,deck702239,0
246038,346039.0,B2,deck126998,A1,deck664916,0
246041,346042.0,B2,deck986078,A1,deck799024,0
246043,346044.0,B2,deck361428,A1,deck681935,1
246074,346075.0,B2,deck434733,A1,deck664916,0
246120,346121.0,B2,deck902884,A1,deck956742,0
246140,346141.0,B2,deck308276,A1,deck986212,0
246160,346161.0,B2,deck565877,A1,deck702239,0
246177,346178.0,B2,deck986078,A1,deck361428,1
246225,346226.0,B2,deck667883,A1,deck681935,1
246252,346253.0,B2,deck434733,A1,deck578264,0
246287,346288.0,B2,deck391141,A1,deck615660,0
246290,346291.0,B2,deck986212,A1,deck739870,1
246322,346323.0,B2,deck952629,A1,deck912030,0
246338,346339.0,B2,deck902884,A1,deck739870,0
246343,346344.0,B2,deck780948,A1,deck762510,0
246355,346356.0,B2,deck525929,A1,deck605555,1
246387,346388.0,B2,deck952629,A1,deck615660,0
246430,346431.0,B2,deck956742,A1,deck599712,0
246445,346446.0,B2,deck455144,A1,deck578264,0
246448,346449.0,B2,deck308276,A1,deck458651,1
246471,346472.0,B2,deck924291,A1,deck681935,1
246474,346475.0,B2,deck615660,A1,deck458651,1
246496,346497.0,B2,deck434733,A1,deck302164,1
246497,346498.0,B2,deck762510,A1,deck374740,0
246547,346548.0,B2,deck736134,A1,deck783787,1
246554,346555.0,B2,deck814743,A1,deck979479,0
246562,346563.0,B2,deck418344,A1,deck799024,0
246608,346609.0,B2,deck371776,A1,deck380067,1
246627,346628.0,B2,deck736134,A1,deck757429,0
246645,346646.0,B2,deck605555,A1,deck525010,0
246647,346648.0,B2,deck912030,A1,deck757429,0
246687,346688.0,B2,deck681935,A1,deck929572,1
246735,346736.0,B2,deck667883,A1,deck707709,0
246743,346744.0,B2,deck814743,A1,deck550173,0
246746,346747.0,B2,deck434733,A1,deck667883,1
246770,346771.0,B2,deck679959,A1,deck707709,0
246784,346785.0,B2,deck391141,A1,deck809243,0
246792,346793.0,B2,deck434733,A1,deck605555,1
246819,346820.0,B2,deck902884,A1,deck599712,0
246827,346828.0,B2,deck366025,A1,deck702239,0
246840,346841.0,B2,deck664916,A1,deck458651,0
246857,346858.0,B2,deck605555,A1,deck809243,0
246877,346878.0,B2,deck458651,A1,deck455144,1
246887,346888.0,B2,deck434733,A1,deck302164,1
246904,346905.0,B2,deck366025,A1,deck483519,0
246987,346988.0,B2,deck434733,A1,deck361428,0
247006,347007.0,B2,deck525010,A1,deck822100,0
247063,347064.0,B2,deck667883,A1,deck380067,1
247064,347065.0,B2,deck525010,A1,deck374740,0
247083,347084.0,B2,deck702239,A1,deck224532,0
247086,347087.0,B2,deck302164,A1,deck374740,0
247166,347167.0,B2,deck337123,A1,deck374740,0
247179,347180.0,B2,deck956742,A1,deck578264,1
247182,347183.0,B2,deck986078,A1,deck126998,0
247209,347210.0,B2,deck224532,A1,deck822100,0
247217,347218.0,B2,deck702239,A1,deck615660,0
247270,347271.0,B2,deck847742,A1,deck483519,0
247477,347478.0,B2,deck565877,A1,deck332728,0
247485,347486.0,B2,deck814743,A1,deck366025,0
247491,347492.0,B2,deck989685,A1,deck295052,0
247510,347511.0,B2,deck651132,A1,deck126998,0
247548,347549.0,B2,deck799024,A1,deck565877,0
247549,347550.0,B2,deck197966,A1,deck989685,0
247688,347689.0,B2,deck651132,A1,deck458651,0
247775,347776.0,B2,deck525929,A1,deck380067,0
247779,347780.0,B2,deck809243,A1,deck578264,0
247795,347796.0,B2,deck986212,A1,deck224532,1
247849,347850.0,B2,deck155445,A1,deck986078,0
247872,347873.0,B2,deck956742,A1,deck295052,1
247928,347929.0,B2,deck418344,A1,deck834253,1
247942,347943.0,B2,deck648089,A1,deck302164,0
247947,347948.0,B2,deck380067,A1,deck391141,0
247970,347971.0,B2,deck615660,A1,deck605555,1
248019,348020.0,B2,deck989685,A1,deck605555,0
248040,348041.0,B2,deck525929,A1,deck126998,0
248090,348091.0,B2,deck565877,A1,deck924291,0
248092,348093.0,B2,deck605555,A1,deck986078,0
248111,348112.0,B2,deck332728,A1,deck799024,0
248115,348116.0,B2,deck224532,A1,deck762510,1
248120,348121.0,B2,deck743088,A1,deck964828,0
248195,348196.0,B2,deck302164,A1,deck525929,1
248244,348245.0,B2,deck707709,A1,deck371776,0
248249,348250.0,B2,deck780948,A1,deck455144,0
248290,348291.0,B2,deck197966,A1,deck578264,1
248432,348433.0,B2,deck979479,A1,deck366025,0
248465,348466.0,B2,deck483519,A1,deck337123,1
248539,348540.0,B2,deck799024,A1,deck458651,1
248561,348562.0,B2,deck126998,A1,deck631867,0
248566,348567.0,B2,deck739870,A1,deck929572,0
248607,348608.0,B2,deck483519,A1,deck290069,1
248666,348667.0,B2,deck986078,A1,deck834253,0
248686,348687.0,B2,deck648089,A1,deck550173,1
248688,348689.0,B2,deck525010,A1,deck565877,1
248695,348696.0,B2,deck799024,A1,deck912030,0
248706,348707.0,B2,deck197966,A1,deck525010,0
248744,348745.0,B2,deck783787,A1,deck681935,0
248762,348763.0,B2,deck979479,A1,deck197966,0
248820,348821.0,B2,deck707709,A1,deck483519,1
248866,348867.0,B2,deck834253,A1,deck550173,0
248902,348903.0,B2,deck986212,A1,deck615660,0
248903,348904.0,B2,deck302164,A1,deck736134,1
248941,348942.0,B2,deck295052,A1,deck989685,0
248955,348956.0,B2,deck822100,A1,deck664916,0
249009,349010.0,B2,deck374740,A1,deck126998,0
249032,349033.0,B2,deck681935,A1,deck739870,0
249125,349126.0,B2,deck847742,A1,deck716913,0
249229,349230.0,B2,deck952629,A1,deck912030,1
249266,349267.0,B2,deck126998,A1,deck483519,0
249301,349302.0,B2,deck707709,A1,deck953788,1
249409,349410.0,B2,deck197966,A1,deck525929,1
249417,349418.0,B2,deck707709,A1,deck986212,0
249422,349423.0,B2,deck525010,A1,deck780948,0
249438,349439.0,B2,deck651132,A1,deck989685,0
249442,349443.0,B2,deck702239,A1,deck762510,0
249451,349452.0,B2,deck371776,A1,deck391141,1
249511,349512.0,B2,deck809243,A1,deck681935,0
249522,349523.0,B2,deck964828,A1,deck631867,1
249546,349547.0,B2,deck126998,A1,deck956742,0
249549,349550.0,B2,deck780948,A1,deck411629,0
249559,349560.0,B2,deck126998,A1,deck743088,1
249618,349619.0,B2,deck224532,A1,deck651132,0
249707,349708.0,B2,deck565877,A1,deck814743,0
249757,349758.0,B2,deck525929,A1,deck702239,0
249780,349781.0,B2,deck736134,A1,deck361428,1
249781,349782.0,B2,deck224532,A1,deck565877,1
249816,349817.0,B2,deck986212,A1,deck302164,0
249843,349844.0,B2,deck924291,A1,deck964828,1
249858,349859.0,B2,deck664916,A1,deck809243,1
249905,349906.0,B2,deck550173,A1,deck290069,0
249941,349942.0,B2,deck979479,A1,deck651132,0
249952,349953.0,B2,deck664916,A1,deck155445,0
250024,350025.0,B2,deck290069,A1,deck924291,0
250080,350081.0,B2,deck631867,A1,deck126998,0
250093,350094.0,B2,deck952629,A1,deck986212,1
250098,350099.0,B2,deck302164,A1,deck458651,0
250154,350155.0,B2,deck834253,A1,deck155445,0
250182,350183.0,B2,deck155445,A1,deck964828,0
250247,350248.0,B2,deck455144,A1,deck361428,0
250251,350252.0,B2,deck418344,A1,deck679959,0
250286,350287.0,B2,deck155445,A1,deck525929,1
250292,350293.0,B2,deck434733,A1,deck599712,0
250347,350348.0,B2,deck953788,A1,deck380067,1
250351,350352.0,B2,deck679959,A1,deck739870,0
250359,350360.0,B2,deck631867,A1,deck648089,1
250383,350384.0,B2,deck964828,A1,deck814743,1
250440,350441.0,B2,deck337123,A1,deck578264,0
250451,350452.0,B2,deck366025,A1,deck578264,0
250486,350487.0,B2,deck391141,A1,deck814743,0
250489,350490.0,B2,deck902884,A1,deck648089,1
250496,350497.0,B2,deck126998,A1,deck332728,0
250576,350577.0,B2,deck565877,A1,deck912030,0
250659,350660.0,B2,deck986212,A1,deck599712,1
250736,350737.0,B2,deck664916,A1,deck371776,0
250771,350772.0,B2,deck371776,A1,deck155445,0
250777,350778.0,B2,deck605555,A1,deck964828,0
250815,350816.0,B2,deck702239,A1,deck783787,0
250881,350882.0,B2,deck337123,A1,deck989685,0
250921,350922.0,B2,deck295052,A1,deck578264,0
250939,350940.0,B2,deck809243,A1,deck371776,1
250946,350947.0,B2,deck411629,A1,deck434733,0
251008,351009.0,B2,deck605555,A1,deck337123,1
251090,351091.0,B2,deck929572,A1,deck197966,0
251092,351093.0,B2,deck455144,A1,deck411629,0
251174,351175.0,B2,deck565877,A1,deck224532,0
251182,351183.0,B2,deck550173,A1,deck434733,0
251232,351233.0,B2,deck707709,A1,deck308276,0
251244,351245.0,B2,deck707709,A1,deck929572,0
251253,351254.0,B2,deck455144,A1,deck290069,0
251330,351331.0,B2,deck332728,A1,deck525929,0
251346,351347.0,B2,deck126998,A1,deck308276,0
251348,351349.0,B2,deck679959,A1,deck374740,0
251372,351373.0,B2,deck783787,A1,deck762510,0
251402,351403.0,B2,deck483519,A1,deck924291,0
251415,351416.0,B2,deck631867,A1,deck956742,0
251429,351430.0,B2,deck814743,A1,deck783787,0
251454,351455.0,B2,deck337123,A1,deck151327,0
251456,351457.0,B2,deck605555,A1,deck743088,0
251471,351472.0,B2,deck667883,A1,deck814743,1
251472,351473.0,B2,deck814743,A1,deck757429,1
251503,351504.0,B2,deck956742,A1,deck956742,1
251534,351535.0,B2,deck434733,A1,deck483519,0
251593,351594.0,B2,deck371776,A1,deck651132,0
251649,351650.0,B2,deck667883,A1,deck380059,1
251748,351749.0,B2,deck302164,A1,deck151327,0
251793,351794.0,B2,deck308276,A1,deck605555,1
251825,351826.0,B2,deck605555,A1,deck739870,0
251891,351892.0,B2,deck814743,A1,deck411629,1
251940,351941.0,B2,deck483519,A1,deck337123,1
251965,351966.0,B2,deck380067,A1,deck361428,1
252014,352015.0,B2,deck822100,A1,deck679959,1
252017,352018.0,B2,deck578264,A1,deck224532,0
252019,352020.0,B2,deck434733,A1,deck308276,0
252107,352108.0,B2,deck332728,A1,deck799024,0
252146,352147.0,B2,deck736134,A1,deck599712,0
252188,352189.0,B2,deck418344,A1,deck702239,0
252217,352218.0,B2,deck615660,A1,deck814743,0
252235,352236.0,B2,deck799024,A1,deck702239,1
252317,352318.0,B2,deck458651,A1,deck979479,0
252321,352322.0,B2,deck814743,A1,deck989685,1
252340,352341.0,B2,deck458651,A1,deck929572,0
252456,352457.0,B2,deck615660,A2,deck155445,1
252463,352464.0,B2,deck380067,A2,deck197966,0
252473,352474.0,B2,deck952629,A2,deck702239,1
252517,352518.0,B2,deck956742,A2,deck308276,1
252552,352553.0,B2,deck809243,A2,deck736134,1
252648,352649.0,B2,deck550173,A2,deck953788,0
252659,352660.0,B2,deck979479,A2,deck667883,0
252674,352675.0,B2,deck599712,A2,deck295052,1
252678,352679.0,B2,deck126998,A2,deck834253,0
252723,352724.0,B2,deck681935,A2,deck295052,0
252749,352750.0,B2,deck380067,A2,deck679959,0
252750,352751.0,B2,deck979479,A2,deck780948,1
252758,352759.0,B2,deck912030,A2,deck822100,0
252788,352789.0,B2,deck739870,A2,deck681935,0
252926,352927.0,B2,deck743088,A2,deck822100,0
252960,352961.0,B2,deck736134,A2,deck615660,0
253025,353026.0,B2,deck757429,A2,deck565877,0
253029,353030.0,B2,deck780948,A2,deck667883,0
253085,353086.0,B2,deck667883,A2,deck739870,1
253095,353096.0,B2,deck707709,A2,deck380067,1
253106,353107.0,B2,deck366025,A2,deck578264,1
253164,353165.0,B2,deck631867,A2,deck929572,0
253180,353181.0,B2,deck953788,A2,deck924291,0
253181,353182.0,B2,deck631867,A2,deck332728,0
253203,353204.0,B2,deck525010,A2,deck418344,1
253210,353211.0,B2,deck525929,A2,deck631867,1
253211,353212.0,B2,deck126998,A2,deck814743,0
253216,353217.0,B2,deck762510,A2,deck912030,0
